CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
C-12055-58438,3/16/12,2/24/12,CERTIFIED,H-2B,MO,4/1/12,1/3/13,BIG CEDAR LLC DBA BIG CEDAR LODGE,612 DEVIL'S PLLO ROAD,,RIDGEDALE,MO,65739,JOSEPH YOUNG / H.E.L.P,GOFFSTOWN,NH,323.687-014,"Cleaner, Housekeeping",372012,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",10,10,9.15,HR,9.15,HR
C-12058-58453,3/16/12,2/27/12,CERTIFIED,H-2B,OK,3/1/12,12/31/12,STEAKMACHER LLC DBA MONTANA MIKES STEAKHOUSE,2020 LEXINGTON,,CLINTON,OK,73601,HEATHER MORETZSOHN DE CASTRO,CORPUS CHRISTI,TX,350.677-030,Waiter/Waitress,353031,Waiters and Waitresses,WAITER/WAITRESS,20,20,7.81,HR,7.81,HR
C-12058-58457,3/16/12,2/27/12,CERTIFIED,H-2B,TX,2/22/12,12/22/12,ROBERT ADKINS MASONRY. INC.,PO BOX 803,4806 EAST NORTH STREET,VICTORIA,TX,77902,"NICOLE E. MERRITT/AZARMEHR & ASSOCIATES, P.C.",AUSTIN,TX,861.381-014,Bricklayer,472021,Brickmasons and Blockmasons,BRICKLAYER,15,15,18.05,HR,18.05,HR
C-12058-58469,3/16/12,2/27/12,PARTIAL CERTIFIED,H-2B,NJ,2/24/12,12/21/12,"MARTIN NURSERY, LLP",12 RIGHTER ROAD,,RANDOLPH,NJ,07869,,,,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",15,14,9.89,HR,9.89,HR
C-12059-58475,3/16/12,2/28/12,CERTIFIED,H-2B,MT,4/1/12,12/31/12,"CLOCK TOWER INN, LLC DBA BEST WESTERN CLOCK TOWER",2511 1ST AVE. N.,,BILLINGS,MT,59101,"JAMES KENDRICK JUDKINS/ JKJ WORKFORCE AGENCY, INC.",RIO HONDO,TX,323.687-014,"Cleaner, Housekeeping",372012,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",9,9,8.27,HR,8.27,HR
C-12059-58487,3/16/12,2/28/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"CRUZITO, INC.",1730 BAYOU COURT ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/ CREW READINESS SERVICES,LAGUNA VISTA,TX,442.684-010,"Fisher, Line",453011,Fishers and Related Fishing Workers,"FISHER, LINE",2,2,13.41,HR,13.41,HR
C-12059-58488,3/16/12,2/28/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"CUEVAS TRAWLER'S, INC.",725 SOUTH SHORE DRIVE,,PORT ISABEL,TX,78578,ISRAEL ANTONIO LINARTE/ CREW READINESS SERVICES,LAGUNA VISTA,TX,553.686-022,Deckhand,537063,Machine Feeders and Offbearers,DECKHAND,18,18,13.41,HR,13.41,HR
C-12059-58490,3/16/12,2/28/12,PARTIAL CERTIFIED,H-2B,CO,4/1/12,11/30/12,"G.L. COOK CONCRETE, INC.",P.O. BOX 880253,,STEAMBOAT SPRINGS,CO,80488,"LILIAN SHEA / LILIAN SHEA LAW OFFICE, LLC",DENVER,CO,844.364-010,Cement Mason,472051,Cement Masons and Concrete Finishers,CEMENT MASON,5,4,19.33,HR,19.33,HR
C-12059-58494,3/16/12,2/28/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"SI SE PUEDE, INC.",2500 EVERGLADES ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/ CREW READINESS SERVICES,LAGUNA VISTA,TX,911.687-022,Deckhand,535011,Sailors and Marine Oilers,DECKHAND,6,6,13.41,HR,13.41,HR
C-12059-58495,3/16/12,2/28/12,PARTIAL CERTIFIED,H-2B,TX,4/15/12,2/15/13,"SHRIMP VESSEL CHALLENGE, INC.",2025 ANGLERSS PLACE ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/CREW READINESS SERVICES,LAGUNA VISTA,TX,441.684-010,"Fisher, Net",453011,Fishers and Related Fishing Workers,"FISHER, NET",20,18,13.41,HR,13.41,HR
C-12059-58496,3/16/12,2/28/12,PARTIAL CERTIFIED,H-2B,TX,4/15/12,2/15/13,"LINWOOD TRAWLERS, INC.",1995 CAJUN COURT ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/ CREW READINESS SERVICES,LAGUNA VISTA,TX,442.684-010,"Fisher, Line",453011,Fishers and Related Fishing Workers,"FISHER, LINE",14,13,13.41,HR,13.41,HR
C-12059-58498,3/16/12,2/28/12,PARTIAL CERTIFIED,H-2B,TX,4/15/12,2/15/13,"STONE MOUNTAIN, INC.",1715 BAYOU COURT ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/ CREW READINESS SERVICES,LAGUNA VISTA,TX,449.667-010,"Deckhand, Fishing Vessel",453011,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",14,13,13.41,HR,13.41,HR
C-12059-58499,3/16/12,2/28/12,PARTIAL CERTIFIED,H-2B,TX,4/15/12,2/15/13,"TEXAS GULF TRAWLING, INC.",1430 EVERGLADES ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE,LANGUNA VISTA,TX,449.667-010,"Deckhand, Fishing Vessel",453011,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",40,38,,,,
C-12059-58501,3/16/12,2/28/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"FIVE BROTHERS, INC.",3520 GATOR COURT,,BROWNSVILLE,TX,78521,ISARAEL ANTONIO LINARTE/CREW READINESS SERVICES,LAGUNA VISTA,TX,449.667-010,"Deckhand, Fishing Vessel",453011,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",2,2,13.41,HR,13.41,HR
C-12059-58502,3/16/12,2/28/12,PARTIAL CERTIFIED,H-2B,TX,4/15/12,2/15/13,"TWIN CITY SHRIMP CO., INC.",901 SO. SHORE DRIVE,,PORT ISABEL,TX,78578,ISRAEL ANTONIO LINARTE,LAGUNA VISTA,TX,449.667-010,"Deckhand, Fishing Vessel",453011,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",8,7,13.41,HR,13.41,HR
C-12060-58506,3/16/12,2/29/12,CERTIFIED,H-2B,MI,5/15/12,10/31/12,"GRAND TRAVERSE RESORT & SPA, LLC",100 GRAND TRAVERSE VILLAGE BLVD.,,ACME,MI,49610,"ROBERT M. BIRACH / CHARFOOS, GIOVAN & BIRACH",DETROIT,MI,313.361-014,Cook,352014,"Cooks, Restaurant",COOK,11,11,8.37,HR,8.37,HR
C-12060-58508,3/16/12,2/29/12,CERTIFIED,H-2B,NY,3/15/12,3/15/13,TOBY'S PUBLIC HOUSE II LLC DBA TOBY'S PUBLIC HOUSE,86 KENMARE ST,,NEW YORK,NY,10012,DAVID GREGORY KATONA/KATONA & MIR LLP,NEW YORK,NY,313.131-014,Chef,351011,Chefs and Head Cooks,CHEF,1,1,38.38,HR,38.38,HR
C-12060-58511,3/16/12,2/29/12,CERTIFIED,H-2B,LA,4/3/12,10/31/12,"OMEGA PROTEIN, INC.",391 GULF BEACH HWY,,CAMERON,LA,70631,"JENNIFER HOLT ESTRELLA / FRAGOMEN, DEL REY, BERNSE",CORAL GABLES,FL,509.686-010,Tank Tender,514199,"Metal Workers and Plastic Workers, All Other","LABORER, GENERAL",23,23,12.11,HR,12.11,HR
C-12060-58513,3/16/12,2/29/12,CERTIFIED,H-2B,MI,5/15/12,10/31/12,"GRAND TRAVERSE RESORT & SPA, LLC",100 GRAND TRAVERSE VILLAGE BLVD.,,ACME,MI,49610,ROBERT M. BIRACH,DETROIT,MI,319.484-010,"Food Assembler, Kitchen",352021,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",11,11,7.88,HR,7.88,HR
C-12060-58515,3/16/12,2/29/12,PARTIAL CERTIFIED,H-2B,MN,4/1/12,12/15/12,NORTHWOODS FORESTRY I NC.,W1224 COUNTY ROAD FW,,ELEVA,WI,54738,SARAH E. FARRELL/ INTERNATIONAL LABOR MANAGEMENT C,VASS,NC,452.687-010,Forest Worker,454011,Forest and Conservation Workers,FOREST WORKER,75,73,10.17,HR,10.17,HR
C-12060-58516,3/16/12,2/29/12,DENIED,H-2B,OH,10/1/11,10/1/12,CAM INTERNATIONAL MARKET,889 BETHEL ROAD,,COLUMBUS,OH,43214,JONATHAN AARON BARTELL/LAW OFFICES OF JONATHAN A.,CELVELAND,OH,211.482-014,Food Checker,412011,Cashiers,FOOD CHECKER,5,0,9.8,HR,9.8,HR
C-12060-58518,3/16/12,2/29/12,PARTIAL CERTIFIED,H-2B,TX,4/15/12,2/15/13,"LIBERTAD FISHERIES, INC",1380 ANGLERS PLACE ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/CREW READINESS SERVICES,LAGUNA VISTA,TX,441.684-010,"Fisher, Net",453011,Fishers and Related Fishing Workers,"FISHER, NET",140,12,13.41,HR,13.41,HR
C-12060-58519,3/16/12,2/29/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"NATIONAL SEAFOOD, INC.",416 W. SOUTH SHORE DRIVE,,PORT ISABEL,TX,78578,ISRAEL ANTONIO LINARTE/ CREW READINESS SERVICES,LAGUNA VISTA,TX,449.667-010,"Deckhand, Fishing Vessel",453011,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",8,8,13.41,HR,13.41,HR
C-12061-58538,3/16/12,3/1/12,CERTIFIED,H-2B,LA,4/1/12,1/15/13,INNOVATIT SEAFOOD SYSTEMS LLC,412 PALM AVENUE,,HOUMA,LA,70364,MALVERN C BURNETT/LAW OFFICES OF MALVERN C BURNETT,NEW ORLEANS,LA,316.684-018,Meat Cutter,513021,Butchers and Meat Cutters,MEAT CUTTER,55,55,8.43,HR,8.43,HR
C-12062-58544,3/16/12,3/2/12,CERTIFIED,H-2B,ND,4/1/12,12/15/12,R ENTERPRISES INC.,11104 88TH STREET SE,,OAKES,ND,58474,"KEVIN MICHAEL OPP/EMPLOYMENT USA, LLC",ABERDEEN,SD,869.664-014,Construction Worker I,473012,Helpers--Carpenters,CONSTRUCTION WORKER I,10,10,11.83,HR,11.83,HR
C-12062-58551,3/16/12,3/2/12,PARTIAL CERTIFIED,H-2B,MS,4/1/12,11/25/12,PLANTSCAPES INC DBA US LAWNS,690 CENTURY PLACE,,RIDGELAND,MS,39157,SARAH E FARRELL / INTERNATIONAL LABOR MANAGEMENT C,VASS,NC,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",20,19,,,,
C-12065-58570,3/16/12,3/5/12,PARTIAL CERTIFIED,H-2B,ID,4/9/12,11/15/12,ANTHONY BULL COMPANY,2866 S 2000 E,,WENDELL,ID,83355,NICOLE NEWTON/LABOR  CONSULTANTS INTERNATIONAL,COEUR D'ALENE,ID,452.687-010,Forest Worker,454011,Forest and Conservation Workers,FOREST WORKER,90,88,8.59,HR,8.59,HR
C-12066-58614,3/16/12,2/28/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"SEA JOKER, INC",1595 BAYOU COURT ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/CREW READINESS SERVICES,LAGUNA VISTA,TX,441.684-010,"Fisher, Net",453011,Fishers and Related Fishing Workers,"FISHER, NET",10,10,13.41,HR,13.41,HR
C-12072-58665,3/16/12,3/12/12,CERTIFIED,H-2B,MI,4/23/12,2/22/13,"PETO'S KEY INC. DBA PAPA LOU'S PIZZA, PUB & GRILL",317 EAST LAKE STREET,,PETOSKEY,MI,49770,GUS M. SHIHAB / THE LAW FIRM OF SHIHAB & ASSOCIATE,SOUTHFIELD,MI,352.667-010,Host/Hostess,393091,Amusement and Recreation Attendants,HOST/HOSTESS,2,2,7.85,HR,7.85,HR
C-12072-58667,3/16/12,3/12/12,PARTIAL CERTIFIED,H-2B,OH,4/15/12,12/15/12,"A TO Z LAWN & LANDSCAPING, INC.",9500 STATE ROUTE 48,,CENTERVILLE,OH,45458,"EVELYN AMANDA WRIGHT/ THE LABOR COMPANY, LLC (TLC)",ROSELAND,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25,19,8.41,HR,8.41,HR
C-12072-58673,3/16/12,3/12/12,PARTIAL CERTIFIED,H-2B,NC,4/1/12,1/15/13,"SOUTHEAST WOODLAND SERVICES, INC.",431 CAINES LANDING ROAD,,CONWAY,SC,29526,SARAH E. FARRELL / INTERNATIONAL LABOR MANAGEMENT,VASS,NC,168.267-098,Pesticide-Control Inspector,131041,"Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation",PESTICIDE CONTROL INSPECTOR,75,73,12.54,HR,12.54,HR
C-12073-58688,3/16/12,3/13/12,CERTIFIED,H-2B,NC,5/1/12,10/31/12,"THE COUNTRY CLUB OF SAPPHIRE VALLEY, INC.",P.O. BOX 1100,,CASHIERS,NC,28717,EVELYN A. WRIGHT,ROSELAND,VA,313.361-014,Cook,352014,"Cooks, Restaurant",COOK,4,4,8.33,HR,8.33,HR
C-12073-58691,3/16/12,3/13/12,CERTIFIED,H-2B,MA,5/15/12,10/30/12,"DONALD EDWARDS ENTERPRISES, INC. DBA GOVERNOR BRAD",312 COMMERCIAL STREET,,PROVINCETOWN,MA,02657,"MARK D. CARCHIDI / ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,319.484-010,"Food Assembler, Kitchen",352021,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",16,16,9.04,HR,9.04,HR
C-12073-58692,3/16/12,3/13/12,CERTIFIED,H-2B,AK,6/1/12,9/30/12,"NORTH PACIFIC SEAFOODS, INC.",4 NICKERSON STREET,SUITE 400,SEATTLE,WA,98109,"SATORU ISOHATA/ KOTOKAWA & ISOHATA, PS",BELLEVUE,WA,522.687-046,Fish Roe Processor,513022,"Meat, Poultry, and Fish Cutters and Trimmers",FISH ROE PROCESSOR,19,19,12.36,HR,12.36,HR
C-12073-58693,3/16/12,3/13/12,CERTIFIED,H-2B,MA,5/15/12,10/30/12,"DONALD EDWARDS ENTERPRISES, INC. DBA GOVERNOR BRAD",312 COMMERICIAL STREET,,PROVINCETOWN,MA,02657,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,350.677-030,Waiter/Waitress,353031,Waiters and Waitresses,WAITER/WAITRESS,8,8,12.19,HR,12.19,HR
C-12052-58323,3/19/12,2/21/12,PARTIAL CERTIFIED,H-2B,NM,3/1/12,12/1/12,FORRESTER AND ASSOCIATES,5257 HIGHWAY 15 SOUTH,,ACKERMAN,MS,39735,GINNY MUILENBERG,COEUR D'ALENE,ID,452.687-010,Forest Worker,454011,Forest and Conservation Workers,FOREST WORKER,125,109,11.77,HR,11.77,HR
C-12055-58424,3/19/12,2/24/12,CERTIFIED,H-2B,MI,4/5/12,11/15/12,THE INN AT STONECLIFFE,1 STONECLIFFE CIRCLE,,MACKINAC ISLAND,MI,49757,JAMES G. ALDRICH/DYKEMA GOSSETT PLLC,BLOOMFIELD HILLS,MI,323.687-014,"Cleaner, Housekeeping",372012,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",8,8,8.24,HR,8.24,HR
C-12058-58448,3/19/12,2/27/12,CERTIFIED,H-2B,MA,3/15/12,12/15/12,THE RED INN AT PROVINCETOWN DBA THE RED INN,15 COMMERICIAL STREET,,PROVINCETOWN,MA,02657,,,,311.677-018,Dining Room Attendant,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,6,6,9.72,HR,9.72,HR
C-12059-58484,3/19/12,2/28/12,CERTIFIED,H-2B,NY,3/15/12,12/1/12,"SWICK LANDSCAPING & LAWNCARE,  INC.",3400 BEEBE ROAD,,NEWFANE,NY,14108,,,,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",3,3,8.81,HR,8.81,HR
C-12059-58500,3/19/12,2/28/12,CERTIFIED,H-2B,TX,4/15/12,2/15/13,"REYES MARINE INDUSTRIAL, INC.",2020 BAYOU ROAD,,BROWNSVILLE,TX,78521,ISRAEL ANTONIO LINARTE/CREW READINESS SERVICES,LAGUNA VISTA,TX,441.684-010,"Fisher, Net",453011,Fishers and Related Fishing Workers,"FISHER, NET",10,10,13.41,HR,13.41,HR
C-12062-58550,3/19/12,3/2/12,CERTIFIED,H-2B,LA,4/1/12,11/30/12,"A&A LAWNCARE & LANDSCAPE, LLC",622 ANSON STREET,,GRETNA,LA,70053,THOMAS PETER ROBINSON,BOCA RATON,FL,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",7,7,8.05,HR,8.05,HR
C-12062-58562,3/19/12,3/2/12,CERTIFIED,H-2B,MN,4/1/12,12/15/12,L & K TREE & SHRUB INC,3240 IFFERT AVE NE,,ST MICHAEL,MN,55376,SARAH E. FARRELL/INTERNATIONAL LABOR MANAGEMENT CO,VASS,NC,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",15,15,9.58,HR,9.58,HR
C-12066-58613,3/19/12,3/6/12,CERTIFIED,H-2B,NY,5/1/12,10/15/12,GLEN HEAD COUNTRY CLUB,240 GLEN COVE ROAD,,GLEN HEAD,NY,11545,"ANDREA R. JACOBS/ ANDREA R. JACOBS, P.A.",CORAL SPRINGS,FL,350.677-030,Waiter/Waitress,353031,Waiters and Waitresses,WAITER/WAITRESS,10,10,9,HR,9,HR
C-12067-58623,3/19/12,3/7/12,PARTIAL CERTIFIED,H-2B,PA,4/1/12,12/15/12,WARNER PROPERTY MANAGEMENT DBA JHL LANDSCAPING,12A REAR SMEDLEY LANE,,NEWTOWN SQUARE,PA,19073,SHARON DENISE ALEXANDER / MATURANO & ASSOCIATES,KENNETT SQUARE,PA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12,10,,,,
C-12073-58686,3/19/12,3/13/12,CERTIFIED,H-2B,GA,2/23/12,11/18/12,GOLD MEDAL SHOWS,PO BOX 249,,THE ROCK,GA,30285,JAMES KENDRICK JUDKINS,RIO HONDO,TX,349.664-010,Amusement Park Worker,393091,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,16,16,305.6,WK,305.6,WK
C-12074-58695,3/19/12,3/14/12,CERTIFIED,H-2B,OH,4/2/12,12/13/12,"BURNS & SCALO OHIO, INC.",22 RUTGERS ROAD,,PITTSBURGH,PA,15205,"ELIZABETH D. WHITLEY / MAS LABOR H2B, LLC",LOVINGSTON,VA,869.684-042,Roof Assembler I,472031,Carpenters,ROOF ASSEMBLER I,25,25,10.74,HR,10.74,HR
C-12074-58696,3/19/12,3/14/12,CERTIFIED,H-2B,MA,5/1/12,11/15/12,SAKI LLC DBA SAKI SUSHI BAR & JDS WOOD FIRED PIZZA,258 COMMERCIAL STREET,,PROVINCETOWN,MA,02657,"JANE NICHOLS BISHOP / PEAK SEASON WORKFORCE, A DIV",MASHPEE,MA,313.374-014,"Cook, Short Order",352015,"Cooks, Short Order","COOK, SHORT ORDER",10,10,8.54,HR,8.54,HR
C-12074-58698,3/19/12,3/14/12,PARTIAL CERTIFIED,H-2B,MD,4/2/12,12/15/12,"BOTANICA ENTERPRISES, INC.",P.O. BOX 535,,FUNKSTOWN,MD,21734,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",15,12,8.72,HR,8.72,HR
C-12074-58700,3/19/12,3/14/12,PARTIAL CERTIFIED,H-2B,IN,4/2/12,12/12/12,"THE GREEN GANG, INC.",6530 NORTH MICHIGAN ROAD,SUITE 100,INDIANAPOLIS,IN,46268,"ELIZABETH D. WHITLEY/ MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",16,10,8.89,HR,8.89,HR
C-12074-58701,3/19/12,3/14/12,CERTIFIED,H-2B,MA,5/10/12,10/15/12,"CRU ACK, LLC DBA CRU",49 STRAIGHT WHARF,PO BOX 396,NANTUCKET,MA,02554,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE, A DIVIS",MASHPEE,MA,211.482-014,Food Checker,412011,Cashiers,FOOD CHECKER,8,8,9.04,HR,9.04,HR
C-12074-58708,3/19/12,3/14/12,CERTIFIED,H-2B,MA,5/15/12,10/15/12,"SURF RESTAURANT, INC. DBA SURF CLUB RESTAURANT",315A COMMERCIAL STREET,PO BOX 91,PROVINCETOWN,MA,02657,"JANE NICHOLS BISHOP / PEAK SEASON WOERFORCE, A DIV",MASHPEE,MA,313.361-014,Cook,352014,"Cooks, Restaurant",COOK,10,10,13.74,HR,13.74,HR
C-12074-58710,3/19/12,3/14/12,CERTIFIED,H-2B,MA,5/1/12,10/15/12,"LONG POINT ELECTRIC, INC.",105 SHORE ROAD,P.O. BOX 737,NORTH TRURO,MA,02652,JANE NICHOLS BISHOP/ PEAK SEASON WORKFORCE,MASHPEE,MA,299.367-014,Stock Clerk,435081,Stock Clerks and Order Fillers,STOCK CLERK,2,2,9.17,HR,9.17,HR
C-12065-58566,3/20/12,3/5/12,CERTIFIED,H-2B,NJ,5/1/12,11/1/12,"MONTREAL INN, INC.",1025 BEACH AVE.,,CAPE MAY,NJ,08204,"JOHN MCNAMARA/ THE MCNAMARA LAW FIRM, L.",AUSTIN,TX,311.677-018,Dining Room Attendant,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,5,5,8.42,HR,8.42,HR
C-12066-58593,3/20/12,3/6/12,PARTIAL CERTIFIED,H-2B,PA,3/1/12,12/15/12,"PUHL'S LANDSCAPE CO., INC.",1087 NEW DEHAVEN ST,,WEST CONSHOHOCKEN,PA,19428,SARAH E. FARRELL / INTERNATIONAL LABOR MANAGEMENT,VASS,NC,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10,8,,,,
C-12074-58699,3/20/12,3/14/12,CERTIFIED,H-2B,MA,5/15/12,12/15/12,"FLYING FISH, INC. DBA COMPANY OF THE CAULDRON",6 RACEWAY DRIVE,PO BOX 835,NANTUCKET,MA,02554,"JANE NICHOLS BISHOP / PEAK SEASON WORKFORCE, DIV O",MASHPEE,MA,305.281-010,Cook,352013,"Cooks, Private Household",COOK,2,2,13.74,HR,13.74,HR
C-12074-58703,3/20/12,3/14/12,CERTIFIED,H-2B,MA,4/15/12,11/15/12,MINGO CORPORATION DBA THE MUSE,44 SURFSIDE ROAD,PO BOX  2549,NANTUCKET,MA,02554,"JANE NICHOLS BISHOP / PEAK SEASON WORKFORCE, A DIV",MASHPEE,MA,313.374-014,"Cook, Short Order",352015,"Cooks, Short Order","COOK, SHORT ORDER",7,7,8.54,HR,8.54,HR
C-12074-58707,3/20/12,3/14/12,CERTIFIED,H-2B,MA,4/15/12,11/1/12,SOJO CORP DBA CHESCA'S,P.O. BOX 1680,,WEST TISBURY,MA,02539,"MARILYN H VUKOTA / MCCARRON, MURPHY & VUKOTA, LLP",EDGARTOWN,MA,305.281-010,Cook,352013,"Cooks, Private Household",COOK,3,3,12.9,HR,12.9,HR
C-12052-58315,3/21/12,2/21/12,CERTIFIED,H-2B,MI,4/1/12,11/18/12,BRITISH ELITE SOCCER TRAINING,1255 SOUTH MAPLE,,ANN ARBOR,MI,48103,"M. MERCEDES BADIA- TAVAS, ESQ. / BADIA- TAVAS LAW",CHICAGO,IL,153.117-010,Head Coach,272022,Coaches and Scouts,HEAD COACH,4,4,13.75,HR,13.75,HR
C-12052-58331,3/21/12,2/21/12,CERTIFIED,H-2B,GA,4/1/12,1/31/13,COBB LANDSCAPING,"2862 CARMAIN DRIVE, NW",,MARIETTA,GA,30064,GIOVANNA ANDREA HOLDEN,GAINESVILLE,GA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",3,3,9.37,HR,9.37,HR
C-12052-58363,3/21/12,2/21/12,DENIED,H-2B,AZ,6/1/12,5/31/13,NAVIJET INC,5248 E CALLE DE BAEA,SUITE B-101,CAVE CREEK,AZ,85331,,,,620.664-014,Maintenance Mechanic Helper,499098,"Helpers--Installation, Maintenance, and Repair Workers",MAINTENANCE MECHANIC HELPER,1,0,12,HR,12,HR
C-12053-58371,3/21/12,2/22/12,DENIED,H-2B,NY,5/15/12,11/15/12,SAGBOLT LLC DBA THE SAGAMORE RESORT,110 SAGAMORE ROAD,,BOLTON LANDINGS,NY,12814,,,,323.687-014,"Cleaner, Housekeeping",372012,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",25,0,9,HR,9,HR
C-12054-58403,3/21/12,2/23/12,DENIED,H-2B,TX,4/1/12,2/1/13,DOLORES MARIE VOURVOULIAS,1930 SHADOW PARK,,SAN ANTONIO,TX,78232,"FAYE M KOLLY / DE MOTT, MCCHESNEY, CURTRIGHT & ARM",SAN ANTONIO,TX,354.377-014,Home Attendant,311011,Home Health Aides,HOME ATTENDANT,1,0,,,,
C-12054-58419,3/21/12,2/23/12,DENIED,H-2B,VA,4/1/12,3/31/15,TRAJAN LANGDON,412 NORTH GARFIELD STREET,,ARLINGTON,VA,22201,JOSE JAVIER TEURBE-TOLON/ LAW OFFICES OF JOSE TEUR,MIAMI,FL,,,,,,1,0,,,,
C-12055-58434,3/21/12,2/24/12,DENIED,H-2B,GA,3/15/12,12/15/12,THELEN AND ASSOCIATES DBA LANDMARK LANDSCAPES,559 S. CEMETERY STREET,,NORCROSS,GA,30071,,,,406.684-014,"Groundskeeper, Industrial-Commercial",373011,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",25,0,13.34,HR,13.34,HR
C-12055-58442,3/21/12,2/24/12,DENIED,H-2B,CA,3/1/12,1/31/13,GAAM LA DBA GAAM KARAOKE,3309 W 6TH ST,,LOS ANGELES,CA,90020,RICHARD SUNGHWAN KIM/THE LAW OFFICE OF RICHARD SUN,LOS ANGELES,CA,183.167-018,General Supervisor,113051,Industrial Production Managers,GENERAL SUPERVISOR,1,0,14.63,HR,14.63,HR
C-12055-58443,3/21/12,2/24/12,DENIED,H-2B,AR,6/1/12,5/31/13,NAVIJET INC,5248 E CALLE DE BACA,,CAVE CREEK,AZ,85331,,,,519.686-010,"Laborer, General",537063,Machine Feeders and Offbearers,"LABORER, GENERAL",,0,12,HR,12,HR
