CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
C-08121-36953,5/29/08,4/30/08,CERTIFIED,LA,7/15/08,3/15/09,BRUCE FOODS CORPORATION PLANT #2,5802 COTEAU RD,,NEW IBERIA,LA,70560,,,,,CANNERY WORKER,100,6.96,HR,6.96,HR
A-07215-26704,5/30/08,8/2/07,DENIED,KY,10/1/07,11/30/07,"PIC ENERGY SERVICES, INC.",1165 NORTHCHASE PARKWAY,4TH FLOOR,MARIETTA,GA,30067,"HON-VINH DUONG, ESQ.",TROUTMAN SANDERS LLP,ATLANTA,GA,"SUPERINTENDENT, MAINTENANCE",0,23.95,HR,23.95,HR
A-07215-26706,5/30/08,8/2/07,DENIED,KY,10/1/07,11/30/07,"PIC ENERGY SERVICES, INC.",1165 NORTHCHASE PARKWAY,4TH FLOOR,MARIETTA,GA,30067,"HON-VINH DUONG, ESQ.",TROUTMAN SANDERS LLP,ATLANTA,GA,"MANAGER, OFFICE",0,23.05,HR,23.05,HR
A-07212-26589,5/30/08,7/31/07,DENIED,KY,10/1/07,11/30/07,"PIC ENERGY SERVICES, INC.",1165 NORTHCHASE PARKWAY,4TH FLOOR,MARIETTA,GA,30067,"HON-VINH DUONG, ESQ.",TROUTMAN SANDERS LLP,ATLANTA,GA,"WELDER, ARC",0,15.83,HR,20,HR
A-07215-26709,5/30/08,8/2/07,DENIED,KY,10/1/07,11/30/07,"PIC ENERGY SERVICES, INC.",1165 NORTHCHASE PARKWAY,4TH FLOOR,MARIETTA,GA,30067,"HON-VINH DUONG, ESQ.",TROUTMAN SANDERS LLP,ATLANTA,GA,BOILERMAKER FITTER,0,23.62,HR,23.62,HR
A-08081-36592,5/30/08,3/21/08,CERTIFIED,MA,4/1/08,1/1/09,"ROARING, LLC DBA THE RED LION",P.O. BOX 954,,STOCKBRIDGE,MA,01262,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,COOK,5,11.02,HR,11.02,HR
A-08081-36591,5/30/08,3/21/08,CERTIFIED,MA,4/1/08,1/1/09,"ROARING, LLC DBA THE RED LION INN",P.O. BOX 954,,STOCKBRIDGE,MA,01262,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,"CLEANER, HOUSEKEEPING",11,8.57,HR,8.57,HR
A-08081-36594,5/30/08,3/21/08,CERTIFIED,MA,4/1/08,10/31/08,"HONBETS THREE, INC. DBA BAYSIDE BETSY'S",P.O. BOX 159,,PROVINCETOWN,MA,02657,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,"FOOD ASSEMBLER, KITCHEN",4,9.28,HR,9.28,HR
C-08149-37202,5/30/08,5/28/08,CERTIFIED,OK,9/1/08,6/30/09,"ROBERT M. (BOB) MCHENRY, JR., FLC DBA MCHENRY FORE","ROUTE 1, BOX 830",P.O. BOX 39,BROKEN BOW,OK,74728,"AGWORKS, INC.",P.O. BOX 580,LAKE PARK,GA,TREE PLANTER,40,7.88,HR,7.88,HR
C-08133-37054,5/30/08,5/12/08,CERTIFIED,AR,6/15/08,2/15/09,DNC TRADINGS LLC,1534 DUNWODY VILLAGE PRKY,,ATLANTA,GA,30338,SVETLANA SCHREIBER,1370 ONTARIO ST #1620,CLEVELAND,OH,SALES CLERK,8,6.63,HR,6.63,HR
C-08128-37031,5/30/08,5/7/08,CERTIFIED,SD,8/1/08,5/31/09,MIDSTATES PRINTING,4820 CAPITAL AVENUE NE,,ABERDEEN,SD,57401,KEVIN OPP,"EMPLOYMENT USA, LLC",ABERDEEN,SD,BINDERY MACHINE FEEDER OFFBEARER,20,8.44,HR,8.44,HR
C-08134-37069,5/30/08,5/13/08,CERTIFIED,AZ,8/1/08,5/31/09,FAIRMONT SCOTTSDALE PRINCESS,7575 E. PRINCESS DRIVE,,SCOTTSDALE,AZ,85255,"DIANE HOLLOWAY, DHI LLC",7802 KINGSPOINTE PKWY,ORLANDO,FL,"CLEANER, HOUSEKEEPING",60,6.9,HR,9,HR
A-08081-36595,5/30/08,3/21/08,CERTIFIED,MA,4/1/08,10/31/08,STRAIGHT WHARF RESTAURANT,P.O. BOX 1520,,NANTUCKET,MA,02554,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,DINING ROOM ATTENDANT,4,8,HR,8,HR
C-08148-37182,5/30/08,5/27/08,CERTIFIED,TX,8/15/08,5/15/09,M. MARTINEZ BOATS,1306 HARRY,,VICTORIA,TX,77901,CONNIE L. CHAVEZ -- CLC LABOR SERVICES,24885 FM 1847,RIO HONDA,TX,"DECKHAND, FISHING VESSEL",8,8.43,HR,8.43,HR
C-08141-37113,5/30/08,5/19/08,CERTIFIED,AK,6/1/08,11/15/08,"ALYESKA SEAFOODS, INC.",303 N.E. NORTHLAKE WAY,,SEATTLE,WA,98105,RICHARD M. RAWSON,DAVIS WRIGHT TREMAINE LLP,SEATTLE,WA,MEAT CUTTER,2,13,HR,13,HR
C-08136-37079,5/30/08,5/14/08,CERTIFIED,LA,8/1/08,1/31/09,"CORA TEXAS MANUFACTURING COMPANY, LLC",32505 HIGHWAY 1,(P.O.BOX 280),WHITE CASTLE,LA,70788,JACKIE MITCHELL,3939 TWELVE OAKS AVENUE,BATON ROUGE,LA,BOILER OPERATOR HELPER,4,14.25,HR,14.25,HR
C-08137-37097,5/30/08,5/16/08,CERTIFIED,LA,8/1/08,1/31/09,"CORA TEXAS MANUFACTURING COMPANY, L.L.C.",32505 HIGHWAY 1,P.O. BOX 280,WHITE CASTLE,LA,70788,JACKIE MITCHELL,3939 TWELVE OAKS AVENUE,BATON ROUGE,LA,EVAPORATOR OPERATOR,4,13.88,HR,13.88,HR
C-08142-37124,5/30/08,5/20/08,PARTIAL CERTIFIED,ID,6/20/08,12/31/08,"3B'S FORESTRY, INC.",527 PUTNAM STREET,,MEDFORD,OR,97501,GLENDA CABRERA,LABOR CONSULTANTS INTERNATIONAL,POST FALLS,ID,FOREST WORKER,80,12.62,HR,12.62,HR
C-08135-37075,5/30/08,5/13/08,PARTIAL CERTIFIED,OR,6/15/08,12/1/08,MILLER TIMBER SERVICES INC,24745 ALSEA HWY,P.O.BOX 638,PHILOMATH,OR,97370,DAVID HATTON,AFFIRM CONSULTING,FERNDALE,WA,FOREST WORKER,40,8.04,HR,9,HR
A-08126-37013,6/2/08,5/5/08,CERTIFIED,TN,8/1/08,6/1/09,SUDUMANIKE BOWLING TRIPLE,1804 WAYSIDE RD,,KNOXVILLE,TN,37931,ERNIE RAY BOWLING,1804 WAYSIDE RD.,KNOXVILLE,TN,BUS DRIVER,2,6.43,HR,6.43,HR
A-08129-37037,6/2/08,5/8/08,CERTIFIED,TN,5/15/08,4/30/09,PRESTIGIC VINYL CREATIONS,2910 OLD FORT PARKWAY,,MURFREESBORO,TN,37128,"ANGELA BAGSBY, IMMIGRANT LABOR LLC.",1181 NASHVILLE PIKE,GALLATIN,TN,CONSTRUCTION WORKER I,2,11.2,HR,11.2,HR
C-08135-37074,6/2/08,5/13/08,CERTIFIED,UT,8/1/08,5/31/09,NUTEK ENTERPRISES INC,321 SOUTH 1250 WEST #6,,LINDON,UT,84042,SERGIO CENTRO LATINO,284 NORTH STATE ST,OREM,UT,CONSTRUCTION WORKER I,21,7.91,HR,7.91,HR
A-08150-37213,6/2/08,5/29/08,CERTIFIED,NC,9/1/08,4/30/09,WINTEX CORPORATION DBA HUDDLE HOUSE RESTAURANT # 5,3385 HWY 441 NORTH,,WHITTIER,NC,28789,,,,,FAST FOODS WORKER,20,6.1,HR,6.5,HR
A-08150-37218,6/2/08,5/29/08,PARTIAL CERTIFIED,KY,9/1/08,2/28/09,"B & K CONTRACTING SERVICES, LLC",P.O. BOX 71,,HOPKINSVILLE,KY,42240,INTERNATIONAL LABOR MANAGEMENT CORP.,"SARAH E. FARRELL, VICE PRESIDENT",VASS,NC,"PACKAGER, HAND",20,6.72,HR,7.17,HR
A-08150-37206,6/2/08,5/28/08,CERTIFIED,MA,6/1/08,12/31/08,"ANCHOR BUILDING SERVICES, INC.",3304 NORTH LINDBERGH BOULEVARD,,SAINT ANN,MO,63074,DAVID I. KOTICK,LOMA USA INC.,ASTORIA,NY,"CLEANER, HOUSEKEEPING",30,8.57,HR,8.57,HR
A-08150-37205,6/2/08,5/29/08,CERTIFIED,VA,7/1/08,2/15/09,"NOR INVESTMENT, INC.",5405 TUCKERMAN LANE,,ROCKVILLE,MD,20852,SVETLANA SCHREIBER,1370 ONTARIO STREET # 1620,CLEVELAND,OH,SALES CLERK,11,7.36,HR,7.36,HR
C-08148-37174,6/2/08,5/27/08,CERTIFIED,TX,7/10/08,4/10/09,"BULLDOG IRON AND METALS, INC.",3204 W. 10TH STREET,,ODESSA,TX,79763,"NUNEZ NUNEZ SERVICES, LLC",3123 ROSS CLARK CR. SUITE 5,DOTHAN,AL,MATERIAL HANDLER,5,6.77,HR,7,HR
C-08136-37081,6/2/08,5/14/08,CERTIFIED,LA,8/1/08,1/31/09,"CORA TEXAS MANUFACTURING COMPANY, LLC",32505 HIGHWAY 1,P.O. BOX 280,WHITE CASTLE,LA,70788,JACKIE MITCHELL,3939 TWELVE OAKS AVENUE,BATON ROUGE,LA,SUGAR BOILER,3,13.88,HR,13.88,HR
C-08136-37082,6/2/08,5/14/08,CERTIFIED,LA,8/1/08,1/31/09,"CORA TEXAS MANUFACTURING COMPANY, LLC",32505 HIGHWAY 1,(P.O.BOX 280),WHITE CASTLE,LA,70788,JACKIE MITCHELL,3939 TWELVE OAKS AVENUE,BATON ROUGE,LA,FILTER OPERATOR,4,13.88,HR,13.88,HR
C-08136-37083,6/2/08,5/14/08,CERTIFIED,LA,8/1/08,1/31/09,"CORA TEXAS MANUFACTURING COMPANY, LLC",32505 HIGHWAY 1,(P.O. BOX 280),WHITE CASTLE,LA,70788,JACKIE MITCHELL,3939 TWELVE OAKS AVENUE,BATON ROUGE,LA,FOOD TESTER,3,10.95,HR,13.9,HR
C-08151-37223,6/3/08,5/30/08,CERTIFIED,LA,9/1/08,6/30/09,DICKIE BRENNAN & COMPANY,605 CANAL STREET,,NEW ORLEANS,LA,70130,"DIANE HOLLOWAY, DHI LLC",7802 KINGSPOINTE PKWY,ORLANDO,FL,"WAITER/WAITRESS, INFORMAL",60,6.11,HR,10,HR
A-08150-37215,6/3/08,5/29/08,CERTIFIED,FL,8/15/08,5/31/09,IRWIN INC.,1546 EASTWARD HO LANE,,MARATHON,FL,33050,SANDESH PRAJAPTI,4 PERTH RD.,ARLINGTON,MA,"DECKHAND, FISHING VESSEL",4,8.43,HR,9.25,HR
C-08154-37237,6/3/08,5/30/08,PARTIAL CERTIFIED,VT,4/15/08,12/15/08,S.D. IRELAND CONCRETE CONSTRUCTION CORPORATION,PO BOX 2286,,SOUTH BURLINGTON,VT,05407,,,,,CONSTRUCTION WORKER I,22,11.66,HR,11.66,HR
A-08035-35748,6/4/08,2/4/08,DENIED,AL,4/1/08,1/31/09,"J & M MARINE & INDUSTRIAL, LLC",2733 SCHILLINGER ROAD.,,MOBILE,AL,36695,,,,,"WELDER, COMBINATION",0,17.65,HR,17.65,HR
A-08039-35867,6/4/08,2/7/08,DENIED,AL,4/1/08,1/31/09,"J & M MARINE & INDUSTRIAL, LLC",2733 SCHILLINGER ROAD S.,,MOBILE,AL,36695,,,,,"WELDER, TACK",0,12.43,HR,15.91,HR
A-08126-37005,6/4/08,5/2/08,DENIED,GA,8/1/08,6/1/09,"NATIONAL BOILER SERVICE, INC.",176 NORTH INDUSTRIAL DRIVE,,TRENTON,GA,30752,LAUREN J. MORRISON,,FT. LAUDERDALE,FL,"WELDER, ARC",0,11.84,HR,20,HR
C-08149-37199,6/4/08,5/27/08,CERTIFIED,LA,7/1/08,12/31/08,"GLENN LEGE CONSTRUCTION, INC",1339 FORTUNE ROAD,,YOUNGSVILLE,LA,70592,"KRISTIE L. BOWERMAN, ESQ.",938 LAFAYETTE STREET SUITE 201,NEW ORLEANS,LA,"MAINTENANCE WORKER, MUNICIPAL",25,8.04,HR,9,HR
C-08148-37175,6/4/08,5/27/08,CERTIFIED,AZ,7/18/08,7/10/09,AVAILABLE LOCKSMITH INC,1400 SAN PABLO AVENUE,,BERKELEY,CA,94702,DALIAH SKLAR ESQ,D. SKLAR LAW OFFICES,BRADENTON,FL,SAFE AND VAULT SERVICE MECHANIC,21,14.22,HR,15.3,HR
C-08150-37209,6/4/08,5/29/08,CERTIFIED,UT,9/15/08,5/15/09,UNITED STATES SKI & SNOWBOARD ASSOCIATION (U.S. SK,PO BOX 100,1500 KEARNS BLVD,PARK CITY,UT,84060,DAVID E. LITTLEFIELD,426 SOUTH 500 EAST,SALT LAKE CITY,UT,SPORTS EQUIPMENT REPAIRER,6,2860,MTH,3093,MTH
C-08155-37254,6/4/08,6/2/08,CERTIFIED,LA,9/1/08,1/31/09,"LOUISIANA SUGAR CANE COOP., - ST. MARTIN BRANCH",6092 RESWEBER HIGHWAY,,ST. MARTINVILLE,LA,70582,,,,,SUGAR BOILER,10,11.63,HR,11.63,HR
C-08155-37255,6/4/08,6/2/08,CERTIFIED,LA,9/1/08,1/31/09,"LOUISIANA SUGAR CANE COOP., - ST. MARTIN BRANCH",6092 RESWEBER HIGHWAY,,ST. MARTINVILLE,LA,70582,,,,,SUGAR BOILER,14,11.63,HR,11.63,HR
C-08155-37257,6/4/08,6/2/08,CERTIFIED,LA,9/1/08,1/31/09,"LOUISIANA SUGAR CANE COOP., - ST. MARTIN BRANCH",6092 RESWEBER HIGHWAY,,ST. MARTINVILLE,LA,70582,,,,,SUGAR BOILER,5,11.63,HR,11.63,HR
C-08148-37198,6/4/08,5/27/08,CERTIFIED,LA,7/1/08,3/15/09,"SUNNY DAY COMMERCIAL PROPERTIES, LLC.",101 SOUTH EAST STREET,,EUNICE,LA,70535,"KELLY J. COUCH, CONSULTANT",231 PECAN AVENUE,NEW ROADS,LA,CANNERY WORKER,70,6.96,HR,6.96,HR
C-08121-36939,6/4/08,4/29/08,CERTIFIED,AZ,5/24/08,10/7/08,JACQUE GUERRA,1608 W. RENEE DR,,PHOENIX,AZ,85027,"RICKI HINRICHS, INC",851 E. PRIESS DR,PHOENIX,AZ,STABLE ATTENDANT,4,6.9,HR,6.9,HR
C-08130-37044,6/4/08,5/8/08,CERTIFIED,CA,5/15/08,10/15/08,NICELY'S RESTAURANT,51343 HIGHWAY 395,,LEE VINING,CA,93541,,,,,KITCHEN HELPER,3,8,HR,8,HR
C-08136-37080,6/4/08,5/14/08,CERTIFIED,LA,8/1/08,1/31/09,"CORA TEXAS MANUFACTURING COMPANY, LLC",32505 HIGHWAY 1,(P.O. BOX 280),WHITE CASTLE,LA,70788,JACKIE MITCHELL,3939 TWELVE OAKS AVENUE,BATON ROUGE,LA,CENTRIFUGAL OPERATOR,7,13.88,HR,13.88,HR
C-08130-37046,6/4/08,5/8/08,CERTIFIED,CA,5/15/08,10/15/08,NICELY'S RESTAURANT,51343 HIGHWAY 395,,LEE VINING,CA,93541,,,,,COOK HELPER,4,8.5,HR,8.5,HR
C-08119-36894,6/4/08,4/28/08,DENIED,CA,5/29/08,9/30/08,"ROAD WORKS, INC.",303 SHORT STREET,,POMONA,CA,91768,DAVID MURRAY,1300 BRISTOL STREET NORTH SUITE 100,NEWPORT BEACH,CA,"SUPERINTENDENT, CONSTRUCTION",0,37.36,HR,37.36,HR
C-08136-37084,6/4/08,5/15/08,CERTIFIED,AZ,6/7/08,12/31/08,KRYSTAL VISION REMODELING,"3400 N. ARIZONA AVE., SUITE 108",,CHANDLER,AZ,85225,JESUS RAUL LEON,SUAME CORP,PHOENIX,AZ,CONSTRUCTION WORKER I,25,8.91,HR,8.91,HR
C-08119-36898,6/4/08,4/28/08,DENIED,TX,5/1/08,3/1/09,MARY AND RAMON NAVARRO,317 CRESCENT DR,,HEWITT,TX,76643,TLG LANGUAGE RESOURCE & TRAINING,,DENTON,TX,"HOUSE WORKER, GENERAL",0,6.12,HR,8.74,HR
C-08148-37170,6/4/08,5/27/08,CERTIFIED,AZ,7/1/08,4/29/09,LA CHIQUITA BAR,167 N. GRAND AVE.,,NOGALES,AZ,85621,JESUS RAUL LEON,SUAME CORP,PHOENIX,AZ,BARTENDER,2,6.9,HR,8.9,HR
C-08148-37181,6/4/08,5/27/08,CERTIFIED,TX,8/15/08,5/15/09,FELIX GONZALEZ BOATS,10406 ST. HWY 35 SOUTH,,PORT LAVACA,TX,77979,CONNIE L. CHAVEZ,24885 FM 1847,RIO HONDO,TX,"DECKHAND, FISHING VESSEL",2,8.43,HR,8.43,HR
C-08148-37193,6/4/08,5/27/08,CERTIFIED,NY,8/28/08,5/12/09,SUSQUEHANNA VALLEY AMUSEMENTS,80 S. SHUMAN ST.,,MIDDLEBURG,PA,17842,"JKJ WORKFORCE, TESS HARRISON",32755 FM 106,RIO HONDO,TX,AMUSEMENT PARK WORKER,25,7.18,HR,7.18,HR
C-08155-37248,6/4/08,6/2/08,CERTIFIED,AZ,9/1/08,5/31/09,DESERT MOUNTAIN LIMITED PARTNERSHIP,10550 E DESERT HILLS DRIVE,,SCOTTSDALE,AZ,85262,"DIANE HOLLOWAY, DHI LLC",7802 KINGSPOINTE PKWY,ORLANDO,FL,KITCHEN HELPER,40,6.9,HR,9,HR
C-08154-37233,6/4/08,5/30/08,CERTIFIED,FL,9/1/08,5/15/09,THE POLO CLUB OF BOCA RATON,5400 CHAMPION BOULEVARD,,BOCA RATON,FL,33496,,,,,DINING ROOM ATTENDANT,50,6.79,HR,6.79,HR
C-08154-37231,6/4/08,5/30/08,CERTIFIED,FL,9/1/08,5/15/09,THE POLO CLUB OF BOCA RATON,5400 CHAMPION BOULEVARD,,BOCA RATON,FL,33496,,,,,COOK,20,8.6,HR,8.6,HR
C-08154-37230,6/4/08,5/30/08,CERTIFIED,FL,9/1/08,5/15/09,THE POLO CLUB OF BOCA RATON,5400 CHAMPION BOULEVARD,,BOCA RATON,FL,33496,,,,,AMUSEMENT PARK WORKER,25,6.87,HR,6.87,HR
A-08144-37164,6/4/08,5/23/08,PARTIAL CERTIFIED,NC,8/15/08,4/20/09,"MIKE KELLY FORESTRY SERVICES, INC.",1258 NC 109,,TROY,NC,27371,"AGWORKS, INC.",408 W. MARION AVE.,LAKE PARK,GA,FOREST WORKER,42,8.79,HR,8.85,HR
C-08154-37226,6/4/08,5/30/08,PARTIAL CERTIFIED,MS,9/1/08,7/1/09,"WILLIAM REED, FLC DBA REED'S REFORESTATION",55 LEE HEDGEPETH RD.,,MONTICELLO,MS,39564,"AGWORKS, INC.",PO BOX 580,LAKE PARK,GA,FOREST WORKER,315,11.67,HR,11.67,HR
C-08148-37168,6/4/08,5/27/08,PARTIAL CERTIFIED,AZ,6/15/08,12/31/08,"DISCOUNT STEEL, INC",2816 E. JONES,#1,PHOENIX,AZ,85040,JESUS RAUL LEON,SUAME CORP,PHOENIX,AZ,REINFORCING METAL WORKER,15,10.03,HR,10.03,HR
C-08154-37234,6/4/08,5/30/08,CERTIFIED,NY,6/25/08,2/15/09,"STAR ONE STAFFING INTERNATIONAL, INC.",2414 CORAL WAY,,MIAMI,FL,33145,LILIANA J. CUEVA,"LAW OFFICES OF LILIANA J. CUEVA, P.A.",CORAL GABLES,FL,"WAITER/WAITRESS, INFORMAL",20,7.42,HR,7.42,HR
C-08024-35391,6/4/08,1/23/08,DENIED,LA,4/5/08,2/5/09,"SOUTH CENTRAL SPECIALTIES, LLC",2175 COTEAU ROAD,,HOUMA,LA,70364,TIM  HEBERT,319 GUILBEAU STREET,BREAUX BRIDGE,LA,"WELDER, COMBINATION",0,13.42,HR,13.42,HR
C-08156-37275,6/4/08,6/3/08,PARTIAL CERTIFIED,GA,9/1/08,7/1/09,COGGINS FARMS AND PRODUCE,2086 CULPEPPER RD.,,LAKE PARK,GA,31636,"AGWORKS, INC.",408 WEST MARION AVE,LAKE PARK,GA,"PACKER, AGRICULTURAL PRODUCE",88,6.59,HR,6.59,HR
A-08053-36204,6/4/08,2/22/08,DENIED,FL,4/1/08,3/31/09,TAMPA BAY SHIPBUILDING & REPAIR COMPANY,1130 MCCLOSKY BLVD.,,TAMPA,FL,33605,"BETH A. BROYLES, ESQ.",BROYLES LAW OFFICE,EVANSTON,IL,WELDER FITTER,0,11.63,HR,12,HR
A-07299-28714,6/5/08,10/25/07,DENIED,KY,2/1/08,11/30/08,OVERBROOK FARM,2525 DELONG ROAD,,LEXINGTON,KY,40515,"ELIZABETH CONLEY-MORGAN, ESQ.",1389 ALEXANDRIA DRIVE,LEXINGTON,KY,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",0,8.02,HR,8.02,HR
A-07299-28723,6/5/08,10/25/07,DENIED,KY,2/1/08,11/30/08,VILLANUEVA CONSTRUCTION,1261 VILLAGE DR.,#112,LEXINGTON,KY,40504,"ELIZABETH CONLEY-MORGAN, ATTORNEY AT LAW",1389 ALEXANDRIA DRIVE,LEXINGTON,KY,"CEMENT SPRAYER HELPER, NOZZLE",0,8.23,HR,8.23,HR
A-07320-29887,6/5/08,11/16/07,DENIED,MA,2/15/08,11/15/08,COUNTRYSIDE TREE & LANDSCAPE INC.,241 SOUTH ST.,,MEDFIELD,MA,02052,FEDERATION OF EMPLOYERS AND,WORKERS  OF AMERICA,BAY CITY,TX,"LABORER, LANDSCAPE",0,9.8,HR,10.39,HR
A-07352-32358,6/5/08,12/17/07,DENIED,MA,3/15/08,12/15/08,EASTWARD HO! COUNTRY CLUB,325 FOX HILL ROAD,,CHATHAM,MA,02633,,,,,COOK,0,14.56,HR,14.56,HR
A-08014-34438,6/5/08,1/8/08,DENIED,MA,4/1/08,12/15/08,JOHN RICE INC.,PO BOX 716,,NORTH TRURO,MA,02652,MMG ASSOCIATES NANTUCKET,PO BOX 821,NANTUCKET,MA,"LABORER, LANDSCAPE",0,10.73,HR,14,HR
A-08057-36245,6/5/08,2/25/08,DENIED,MA,4/25/08,11/25/08,OAK HILL COUNTRY CLUB,840 OAK HILL ROAD.,,FITCHBURG,MA,01420,,,,,JANITOR,0,9.53,HR,10,HR
A-08057-36247,6/5/08,2/25/08,DENIED,MA,4/25/08,11/25/08,OAK HILL COUNTRY  CLUB,840 OAK HILL RD.,,FITCHBURG,MA,01420,,,,,"WAITER/WAITRESS, INFORMAL",0,7.32,HR,10,HR
A-07151-25388,6/5/08,5/31/07,DENIED,MD,4/16/07,12/31/07,KINGSDENE NURSERIES,16345 YORK ROAD,,MONKTON,MD,21111,,,,,"LABORER, LANDSCAPE",0,8.22,HR,8.22,HR
A-07271-28139,6/5/08,9/28/07,DENIED,MD,10/30/07,6/30/08,"EURO GOURMET, INC.",10312 SOUTHARD DRIVE,,BELTSVILLE,MD,20705,"AIDA DIAZ-SILVEIRA, ESQ.",1550 MADRUGA AVE.,CORAL GABLES,FL,"SALES REPRESENTATIVE, FOOD PRODUCTS",0,33634,YR,34000,YR
A-07353-32376,6/5/08,12/17/07,DENIED,NJ,3/1/08,12/31/08,ROBERT WELLS TREE & LANDSCAPING INC.,583 STATE ROAD,,PRINCETON,NJ,08540,,,,,TREE SURGEON HELPER II,0,11.89,HR,17,HR
A-08116-36887,6/5/08,4/25/08,DENIED,FL,8/1/08,6/1/09,"CENTURY SHIP SERVICE, INC",2802 SOUTH PARK ROAD,,PEMBROKE PARK,FL,33009,LAUREN J. MORRISON,,FT. LAUDERDALE,FL,CABLE PULLER,0,9.65,HR,13.48,HR
C-08154-37239,6/5/08,5/30/08,PARTIAL CERTIFIED,AL,8/15/08,5/15/09,R & A OYSTER COMPANY PLANT,10200 CODY DRISKELL ROAD,,IRVINGTON,AL,36544,CONNIE L. CHAVEZ,24885 FM 1847,RIO HONDO,TX,SHELLFISH SHUCKER,30,7.09,HR,8.32,HR
A-07352-32321,6/5/08,12/17/07,DENIED,NJ,2/15/08,12/15/08,"A&E LANDSCAPE & DESIGN, LLC",900 FARMINGDALE RD,,JACKSON,NJ,08527,,,,NJ,"LABORER, LANDSCAPE",0,8.13,HR,8.13,HR
A-08015-34670,6/5/08,1/9/08,DENIED,NJ,4/1/08,12/20/08,JR'S TREE SERVICE,105 CHURCH STREET,,MATAWAN,NJ,07747,"LAUREN ANSELOWITZ, ESQ.","FRANK & YORK, LLC",NEWARK,NJ,"LABORER, LANDSCAPE",0,10.22,HR,12.59,HR
A-08018-35142,6/5/08,1/14/08,DENIED,NJ,4/1/08,12/20/08,BETTER TREE SERVICE,285 SPRING VALLEY ROAD,,OLD BRIDGE,NJ,08575,"FRANK & YORK, LLC","60 PARK PLACE, SUITE 1304",NEWARK,NJ,"LABORER, LANDSCAPE",0,11.12,HR,12,HR
A-08018-35163,6/5/08,1/14/08,DENIED,NJ,4/1/08,12/15/08,NJS LANDSCAPING LLC,454 WHITON RD.,,NESHANIC STATION,NJ,08853,"H-2B LABOR SOLUTIONS, LLC",LUISA RAMIREZ,DENVILLE,NJ,"LABORER, LANDSCAPE",0,9.05,HR,9.05,HR
A-08024-35372,6/5/08,1/22/08,DENIED,NJ,4/1/08,12/15/08,"WELL DONE LANDSCAPING & TREE SERVICE, LLC",305 NORTH 9TH STREET,,KENILWORTH,NJ,07033,"LAUREN ANSELOWITZ, ESQ","FRANK & YORK, LLC",NEWARK,NJ,"LABORER, LANDSCAPE",0,11.12,HR,14.76,HR
A-07351-32226,6/5/08,12/13/07,DENIED,NY,3/1/08,11/30/08,"AQUACADE SWIMMING POOL, INC.",109 STEWART AVENUE,,HICKSVILLE,NY,11801,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",0,320.8,WK,321,WK
A-07354-32496,6/5/08,12/19/07,DENIED,NY,3/1/08,12/20/08,A. MARINUCCI CONTRACTING INC,18 JEAN PLACE,,SYOSSET,NY,11791,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,CONSTRUCTION WORKER I,0,448,WK,448,WK
A-07340-31485,6/5/08,12/6/07,DENIED,NY,3/1/08,11/30/08,GREGORY J. DONOHUE DBA,P.O. BOX 795,,MONTAUK,NY,11954,A & D INTERNATIONAL/ DONNA MCLEAN FAX 516 750 5195,212 BROWN AVE,HEMPSTEAD,NY,"LABORER, LANDSCAPE",0,8.46,HR,12.5,HR
C-08154-37232,6/5/08,5/30/08,PARTIAL CERTIFIED,SC,6/23/08,12/31/08,"SANTA CRUZ MANAGEMENT, INC.",128 BUNKER RIDGE # 50-11,,BRANSON,MO,65616,"ENRIQUE GONZALES, III","FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",CORAL GABLES,FL,"CLEANER, HOUSEKEEPING",140,6.86,HR,7.25,HR
A-07353-32443,6/5/08,12/18/07,DENIED,NY,3/1/08,12/15/08,BRIAN MCDONALD CONSTRUCTION INC,104 MCGREGOR DRIVE,,SOUTHAMPTON,NY,11968,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,CONSTRUCTION WORKER I,0,448,WK,448,WK
