CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
C-09056-44798,2/26/09,2/25/09,CERTIFIED,DE,4/1/09,11/28/09,"COASTAL PROPERTIES I, LLC DBA THE BELLMOOR",6 CHRISTIAN STREET,,REHOBOTH BEACH,DE,19971,"PRACTICAL EMPLOYE SOLUTIONS, VERONICA T. STRICKLAN","8809 SWAMP FOX HWY. WEST, SUITE 102",TABOR CITY,NC,"CLEANER, HOUSEKEEPING",15,7.78,HR,8,HR
C-09056-44799,3/10/09,2/25/09,PARTIAL CERTIFIED,DE,3/16/09,12/6/09,FIELDSTONE GOLF CLUB,1000 DEAN ROAD,,GREENVILLE,DE,19807,"INTERNATIONAL PERSONNEL RESOURCES, INC.",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",23,9.11,HR,9.11,HR
C-09056-44800,2/27/09,2/25/09,PARTIAL CERTIFIED,DE,4/1/09,12/25/09,"A-DEL CONSTRUCTION CO., INC.",10 A-DEL DRIVE,,NEWARK,DE,19702,"INTERNATIONAL PERSONNEL RESOURCES, INC. C/O MICHAE",115 E. CHESTNUT ST.,WEST CHESTER,PA,CONSTRUCTION WORKER I,20,10.21,HR,10.21,HR
C-09056-44801,3/3/09,2/25/09,CERTIFIED,CO,3/15/09,9/15/09,GARFIO'S LANDSCAPING,18408 E BERRY DR.,,CENTENNIAL,CO,80015,,,,,"LABORER, LANDSCAPE",3,8.92,HR,9,HR
C-09056-44802,3/6/09,2/24/09,CERTIFIED,TN,4/1/09,1/31/10,"CUMBERLAND CONSTRUCTION SERVICES, LLC",3927 CATHY'S CREEK ROAD,,HAMPSHIRE,TN,38461,"VIRGINIA PICKERING, PRESIDENT ACCENT PERSONNEL SER",10988 N HARREL'S FERRY RD,BATON ROUGE,LA,CLEANER,60,9.5,HR,9.5,HR
C-09056-44803,3/26/09,2/25/09,PARTIAL CERTIFIED,CT,4/1/09,12/31/09,"MARTINS LANDSCAPING, INC.",150 BOYDEN ST.,,WATERBURY,CT,06704,LAURA CHRISTIANSEN,1810 E SCHNEIDMILLER AVE.,POST FALLS,ID,"LABORER, LANDSCAPE",30,9.25,HR,9.25,HR
C-09056-44804,3/24/09,2/25/09,CERTIFIED,CO,4/30/09,10/1/09,EAST WEST RESORTS,P.O. BOX 5480/15 HIGHLANDS LANE,,AVON,CO,81620,AMY J. NOVAK,PO BOX 3487,VAIL,CO,HOTEL CLERK,17,,,,
C-09056-44805,3/27/09,2/25/09,PARTIAL CERTIFIED,NH,4/15/09,2/15/10,"MARKEY'S LOBSTER POUND, INC",ROUTE 286,,SEABROOK,NH,03874,WALTER GLEASON ESQ.,171 MILK STREET,BOSTON,MA,"FOOD ASSEMBLER, KITCHEN",10,8.05,HR,11,HR
C-09057-44806,4/1/09,2/24/09,CERTIFIED,WA,6/1/09,11/15/09,TRIDENT SEAFOODS CORPORATION,5303 SHILSHOLE AVENUE NW,,SEATTLE,WA,98107,JACQUELINE A. WOOD,LAW OFFICE OF JACQUELINE A. WOOD,BAINBRIDGE IS.,WA,SLICING MACHINE OPERATOR,9,19.6,HR,21.64,HR
C-09057-44808,2/27/09,2/26/09,CERTIFIED,IL,4/15/09,10/15/09,GREEN ACRES COUNTRY CLUB,916 DUNDEE ROAD,,NORTHBROOK,IL,60062,"MATTHEW S. DUNN, ESQ.","KRAMER LEVIN NAFTALIS & FRANKEL, LLP",NEW YORK,NY,DINING ROOM ATTENDANT,2,7.18,HR,9.5,HR
C-09057-44809,4/13/09,2/26/09,PARTIAL CERTIFIED,OH,4/1/09,12/15/09,"PLAYGROUND EQUIPMENT SERVICES, LLC",2980 DIEHL ROAD,,CINCINNATI,OH,45211,DAVID FROMAN,"9820 WILLOW CREEK ROAD, STE 275",SAN DIEGO,CA,CONSTRUCTION WORKER I,20,13.31,HR,13.31,HR
C-09058-44810,3/2/09,2/27/09,CERTIFIED,NJ,5/1/09,11/1/09,TRUMP NATIONAL GOLF CLUB,900 LAMINGTON RD.,,BEDMINSTER,NJ,07921,PETER H. PETRINA,"PGI, INC.",GARNERVILLE,NY,"WAITER/WAITRESS, FORMAL",9,,,,
C-09058-44811,3/13/09,2/27/09,CERTIFIED,WY,4/1/09,11/15/09,CRYSTAL SPRINGS RANCH INC.,3490 CLUBHOUSE DRIVE,,WILSON,WY,83014,GLOBAL RESOURCES INC.,406 W 400 S,HEYBURN,ID,"LABORER, LANDSCAPE",16,8.35,HR,9,HR
C-09058-44812,2/27/09,2/27/09,CERTIFIED,WY,5/1/09,10/30/09,SUPER 8 MOTEL - JACKSON,750 S. HWY 89,,JACKSON,WY,83001,GLOBAL RESOURCES INC.,PO BOX 817,HEYBURN,ID,HOUSEKEEPER,5,8.04,HR,11.5,HR
C-09058-44813,3/2/09,2/27/09,CERTIFIED,WY,5/12/09,10/12/09,THE GUN BARREL STEAK & GAME HOUSE,862 WEST BROADWAY,,JACKSON,WY,83002,GLOBAL RESOURCES INC.,406 W 400 S,HEYBURN,ID,KITCHEN HELPER,11,7.33,HR,10,HR
C-09058-44814,2/27/09,2/27/09,CERTIFIED,WY,4/1/09,5/1/09,SUPER 8 MOTEL -  JACKSON,750 S. HWY 89,,JASKSON,WY,83001,GLOBAL RESOURCES INC.,PO BOX 817,HEYBURN,ID,"LABORER, LANDSCAPE",5,8.35,HR,13.75,HR
C-09058-44815,3/2/09,2/27/09,CERTIFIED,WY,5/15/09,11/1/09,NATURESCAPE DESIGNS,165 CRABTREE LANE,,JACKSON,WY,83302,GLOBAL RESOURCES INC.,406 W 400 S,HEYBURN,ID,"LABORER, LANDSCAPE",3,8.35,HR,15,HR
C-09058-44816,4/2/09,2/27/09,PARTIAL CERTIFIED,CO,6/1/09,3/31/10,BAKED IN TELLURIDE,127 S FIR (PO BOX 575),,TELLURIDE,CO,81435,LAURA CHRISTIANSEN,1810 E SCHNEIDMILLER AVE.,POST FALLS,ID,BAKER APPRENTICE,20,,,,
C-09058-44817,3/9/09,2/27/09,CERTIFIED,WY,4/1/09,11/30/09,BARN HILL LANDSCAPING,275 BARN HILL ROAD,,JACKSON,WY,83001,GLOBAL RESOURCES INC.,PO BOX 817,HEYBURN,ID,"LABORER, LANDSCAPE",7,8.35,HR,11,HR
C-09058-44818,3/27/09,2/27/09,PARTIAL CERTIFIED,ID,3/30/09,11/30/09,"PINEDA POST &  POLES, INC",14494 PINEDA DRIVE,PO BOX 37,WHITE BIRD,ID,83554,GLENDA CABRERA,LABOR CONSULTANTS INTERNATIONAL,POST FALLS,ID,FOREST WORKER,36,13.18,HR,13.18,HR
C-09058-44819,3/2/09,2/27/09,CERTIFIED,AK,5/1/09,9/30/09,"NICHIREI USA, LLC",2201 SIXTH AVE.,STE. 1350,SEATTLE,WA,98121,KOHEI YAMAMOTO,"THE BAE LAW GROUP, P.S.",SEATTLE,WA,CANDY MAKER,20,11.83,HR,11.83,HR
C-09058-44820,3/2/09,2/27/09,CERTIFIED,AK,5/1/09,9/30/09,"NICHIREI USA, LLC",2201 SIXTH AVE.,STE. 1350,SEATTLE,WA,98121,KOHEI YAMAMOTO,"THE BAE LAW GROUP, P.S.",SEATTLE,WA,"SUPERVISOR, PRODUCTION",7,29.76,HR,29.76,HR
C-09061-44821,3/3/09,1/7/09,CERTIFIED,TX,2/15/09,12/15/09,"EUBANK EXCAVATION, LLC",11922 COUNTRY ROAD 302,,PLANTERSVILLE,TX,77363,"IAN BENOUIS, ATTORNEY AT LAW",14000 LA PALMA RANCH ROAD,MANCHACA,TX,CONSTRUCTION WORKER I,15,8.45,HR,8.45,HR
C-09061-44822,3/31/09,3/2/09,PARTIAL CERTIFIED,NC,4/1/09,12/31/09,"BAY CITY CRAB COMPANY, INC.",1131 MAIN STREET EXTENSION,,AURORA,NC,27806,"THE LABOR COMPANY, LLC",417 S MAIN STREET,AMHERST,VA,CRAB MEAT PROCESSOR,80,7.38,HR,7.38,HR
C-09062-44823,3/9/09,11/10/08,DENIED,NY,2/13/09,11/30/09,"PRO SCAPES, INC.",6810 EAST SENECA TURNPIKE,,JAMESVILLE,NY,13078,"MAS LABOR H2B, LLC  ELIZABETH WHITLEY",650 FRONT ST.,LOVINGSTON,VA,"LABORER, LANDSCAPE",0,8.01,HR,8.01,HR
C-09062-44824,3/25/09,3/3/09,CERTIFIED,SD,4/10/09,10/31/09,COMFORT SUITES,240 N. 27TH ST.,,SPEARFISH,SD,57783,SCOTT LANE KAUBISCH,GEA INC.,STURGIS,SD,HOUSEKEEPER,15,7,HR,7,HR
C-09062-44825,3/25/09,3/3/09,CERTIFIED,MA,4/15/09,12/15/09,"CAPE COD RESTAURANTS, INC DBA THE COONAMESSETT INN",311 GIFFORD ST.,,FALMOUTH,MA,02540,JOSE A VAZQUEZ,680 FALMOUTH RD.,MASHPEE,MA,WAITER/WAITRESS,15,,,,
C-09062-44826,4/2/09,3/3/09,PARTIAL CERTIFIED,SD,6/1/09,10/31/09,"ISIS HOSPITALITY, LLC.",502 WEST BLVD.,,RAPID CITY,SD,57701,VIVIAN MARIE HAWKER DHI LLC,7362 FUTURES DRIVE,ORLANDO,FL,HOTEL CLERK,11,6.55,HR,8,HR
C-09062-44827,4/2/09,3/3/09,CERTIFIED,SD,6/1/09,10/31/09,"ISIS HOSPITALITY, LLC.",502 WEST BLVD.,,RAPID CITY,SD,57701,VIVIAN MARIE HAWKER DHI LLC,7362 FUTURES DRIVE,ORLANDO,FL,HOUSEKEEPER,35,6.55,HR,8,HR
C-09062-44828,3/30/09,3/3/09,CERTIFIED,MA,4/15/09,12/15/09,"CAPE COD RESTAURANTS, INC DBA THE COONAMESSETT INN",311 GIFFORD ST.,,FALMOUTH,MA,02540,JOSE ANTONIO VAZQUEZ,FERREIRA & VAZQUEZ,MASHPEE,MA,KITCHEN HELPER,10,8.43,HR,8.43,HR
C-09062-44829,3/30/09,3/3/09,CERTIFIED,MA,4/15/09,12/15/09,"CAPE COD RESTAURANTS, INC DBA THE COONAMESSETT INN",311 GIFFORD ST.,,FALMOUTH,MA,02540,JOSE ANTONIO VAZQUEZ,FERREIRA & VAZQUEZ,MASHPEE,MA,"FOOD ASSEMBLER, KITCHEN",17,8.51,HR,8.51,HR
C-09062-44830,3/25/09,3/3/09,CERTIFIED,SD,5/1/09,12/31/09,B.Y. DEVELOPMENT,360 MAIN STREET,,DEADWOOD,SD,57732,VIVIAN MARIE HAWKER DHI LLC,7362 FUTURES DRIVE,ORLANDO,FL,HOUSEKEEPER,16,6.65,HR,8,HR
C-09062-44831,4/1/09,3/3/09,CERTIFIED,MA,5/1/09,11/15/09,"DONALD EDWARDS ENTERPRISES, INC. D/B/A GOVERNOR BR",312 COMMERCIAL STREET,,PROVINCETOWN,MA,02657,"MARK D. CARCHIDI / ANTIOCH ASSOCIATES USA II, INC.",86 WILLOW STREET SUITE # 4,YARMOUTH PORT,MA,WAITER/WAITRESS,6,8.57,HR,8.57,HR
C-09062-44832,3/30/09,3/3/09,PARTIAL CERTIFIED,ME,5/15/09,11/20/09,FELIX PALENCIA FOREST SERVICE DBA PALENCIA FORESTR,8 DYER COURT,,PITTSFIELD,ME,04967,"AGWORKS, INC.",408 W MARION AVE,LAKE PARK,GA,FOREST WORKER,45,7.89,HR,7.89,HR
C-09063-44833,3/5/09,3/4/09,CERTIFIED,DE,3/16/09,12/19/09,"CHEAP-SCAPE, INC T/A BORSELLO LANDSCAPING",978 SOUTH MARKET ST,P.O. BOX 9281,WILMINGTON,DE,19801,"INTERNATIONAL PERSONNEL RESOURCES, INC.,",115 E. CHESTNUT ST,WEST CHESTER,PA,"LABORER, LANDSCAPE",10,12.42,HR,12.42,HR
C-09063-44834,3/25/09,3/4/09,CERTIFIED,ME,4/16/09,10/17/09,BALANCE ROCK INN,21 ALBERT MEADOW,,BAR HARBOR,ME,04609,JOHN MCNAMARA / THE MCNAMARA FIRM L.P.,1221 SOUTH MOPAC EXPRESSWAY SUITE 100,AUSTIN,TX,HOUSEKEEPER,4,9,HR,9,HR
C-09063-44835,3/5/09,3/4/09,PARTIAL CERTIFIED,DE,3/16/09,12/11/09,"FOREVER GREEN LANDSCAPING, INC.",340 CHURCHMAN'S ROAD,,NEW CASTLE,DE,19720,"INTERNATIONAL PERSONNEL RESOURCES, INC.,",PO BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",14,9.11,HR,9.11,HR
C-09063-44836,3/25/09,3/4/09,CERTIFIED,VA,3/15/09,11/15/09,VPC LANDSCAPE CONSTRUCTION LLC,37887 ST. FRANCIS COURT,,PURCELLVILLE,VA,20132,,,,,"LABORER, GENERAL",3,8.65,HR,8.65,HR
C-09063-44837,3/5/09,3/4/09,CERTIFIED,DE,3/16/09,12/11/09,"EVERGREEN HARDSCAPING, INC.",21 WEST AYRE ST.,,WILMINGTON,DE,19804,"INTERNATIONAL PERSONNEL RESOURCES, INC.,",PO BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",12,9.11,HR,9.11,HR
C-09063-44838,3/5/09,3/4/09,CERTIFIED,DE,4/13/09,11/30/09,"TIM F. RITCHEY RACING STABLE, INC. (MEMBER DTHA)",535 NOTTINGHAM ROAD,,ELKTON,MD,21921,"GOLDBLUM & HESS: JANE W. GOLDBLUM, ESQ.","101 GREENWOOD AVE.,",PHILADELPHIA,PA,STABLE ATTENDANT,10,8.75,HR,8.75,HR
C-09063-44839,3/5/09,3/4/09,CERTIFIED,NJ,3/15/09,11/30/09,"GOOD-N-TUFF LAWN & LANDSCAPING, INC.",60 HOWELL ROAD,,FREEHOLD,NJ,07728,"INTERNATIONAL PERSONNEL RESOURCES, INC.",115 E CHESTNUT STREET,WEST CHESTER,PA,"LABORER, LANDSCAPE",4,8.85,HR,8.85,HR
C-09063-44840,3/5/09,3/4/09,CERTIFIED,NJ,3/16/09,12/18/09,"ALL SEASONS GROUNDS MAINTENANCE, INC.",432 UNION HILL ROAD,,ENGLISHTOWN,NJ,07726,"INTERNATIONAL PERSONNEL RESOURCES, INC.",115 E CHESTNUT STREET,WEST CHESTER,PA,"LABORER, LANDSCAPE",8,8.85,HR,8.85,HR
C-09063-44841,3/18/09,3/4/09,PARTIAL CERTIFIED,NJ,3/1/09,11/30/09,"GMB CONCRETE & CONSTRUCTION, LLC",214 CUMMINGS AVENUE,,GLASSBORO,NJ,08028,SHEREEN C. CHEN / CHRISTOPHER N. TOMLIN,"PLAZA 1000, SUITE 500, MAIN STREET",VOORHEES,NJ,CONSTRUCTION WORKER I,8,10.51,HR,10.51,HR
C-09063-44843,3/27/09,3/4/09,PARTIAL CERTIFIED,VA,4/1/09,11/30/09,PRIDE OF VA BAIT AND OYSTER,3121 LITTLE BAY ROAD,,WHITESTONE,VA,22578,SARAH E FARRELL,INTERNATIONAL LABOR MANAGEMENT CORP.,VASS,NC,FISH PACKER,20,6.55,HR,6.55,HR
C-09063-44844,4/3/09,3/4/09,CERTIFIED,AK,6/1/09,8/31/09,"PAC-MARU, INC.",4209 21ST AVENUE WEST,SUITE 222,SEATTLE,WA,98199,ROBERT TERUO MIMBU,"270 S. HANFORD STREET, SUITE 100B",SEATTLE,WA,"SUPERVISOR, LINE",5,45.21,HR,45.21,HR
C-09063-44845,4/24/09,3/4/09,DENIED,CA,4/1/09,12/31/10,"DR. DONG KEUN AND JIN PARK, INC. DBA CALIFORNIA DE",17526 CHATSWORTH ST.,,GRANADA HILLS,CA,91344,GEORGE PAUKERT,"737 S. WINDSOR BLVD., #304",LOS ANGELES,CA,"DIRECTOR, MEDIA MARKETING",0,18,HR,18,HR
C-09063-44846,3/27/09,3/4/09,CERTIFIED,SD,4/1/09,10/31/09,DEALS PUBLICATIONS INC. DBA CELEBRITY HOTEL,629 MAIN STREET,,DEADWOOD,SD,57732,SCOTT LANE KAUBISCH,GEA INC.,STURGIS,SD,HOUSEKEEPER,3,,,,
C-09064-44847,4/1/09,3/5/09,PARTIAL CERTIFIED,TX,5/1/09,2/28/10,"D & I  WOOD PRODUCTS, INC.",201 FM 3451,,SAN AUGUSTINE,TX,75972,FEDERATION OF EMPLOYERS AND WORKERS  OF AMERICA,2901 BUCKS BAYOU ROAD,BAY CITY,TX,MATERIAL HANDLER,50,6.62,HR,6.62,HR
C-09064-44848,3/31/09,3/5/09,PARTIAL CERTIFIED,NH,4/1/09,1/15/10,SHERATON PORTSMOUTH HARBORSIDE HOTEL,250 MARKET STREET,,PORTSMOUTH,NH,03801,"LINDA TURNER ADNIL SERVICES, INC",PO BOX 569,BRUNSWICK,ME,HOUSEKEEPER,15,,,,
C-09064-44849,3/6/09,3/5/09,CERTIFIED,MD,3/18/09,12/15/09,MARRIOTT INTERNATIONAL DBA BALTIMORE MARRIOTT WATE,700 ALICEANNA STREET,,BALTIMORE,MD,21202,PRACTICAL EMPLOYEE SOLUTIONS VERONICA T. STRICKLAN,"8809 SWAMP FOX HIGHWAY  WEST,",TABOR CITY,NC,DINING ROOM ATTENDANT,50,6.88,HR,7.31,HR
C-09064-44850,3/6/09,3/5/09,CERTIFIED,MD,3/18/09,12/15/09,MARRIOTT INTERNATIONAL DBA BALTIMORE MARRIOTT WATE,700 ALICEANNA STREET,,BALTIMORE,MD,21201,PRACTICAL EMPLOYEE SOLUTIONS,VERONICA T. STRICKLAND,TABOR CITY,NC,SILVER WRAPPER,20,9.56,HR,9.56,HR
C-09064-44851,3/6/09,3/5/09,CERTIFIED,MD,3/18/09,12/15/09,MARRIOTT INTERNATIONAL DBA BALTIMORE MARRIOTT WATE,700 ALICEANNA STREET,,BALTIMORE,MD,21201,"PRACTICAL EMPLOYE SOLUTIONS, VERONICA STRICKLAND","8809 SWAMP FOX HWY. WEST, SUITE 102",TABOR CITY,NC,HOUSEKEEPER,25,8.92,HR,9.56,HR
C-09065-44852,3/9/09,3/6/09,CERTIFIED,NJ,3/1/09,1/1/10,SHAWN P. DAVIS,1953 S. BLACKHORSE PIKE,,WILLIAMSTOWN,NJ,08094,"TAHIR MELLA, ESQUIRE LAW OFFICES OF TAHIR MELLA, P","1814 CALLOWHIL ST, 1ST FLOOR",PHILADELPHIA,PA,"SUPERVISOR, LANDSCAPE",1,24.7,HR,24.7,HR
C-09068-44853,3/10/09,12/2/08,DENIED,UT,3/1/09,11/30/09,LANGFORD ROOFING INC.,1206 N. 1210 W.,,ST. GEORGE,UT,84770,"JAMES ALCALA,","ALCALA LAW FIRM, PC",SALT LAKE CITY,UT,CONSTRUCTION WORKER II,0,8.51,HR,8.51,HR
C-09068-44854,3/27/09,3/9/09,CERTIFIED,NJ,3/20/09,11/5/09,"SIX FLAGS GREAT ADVENTURE, INC.",ROUTE 537,,JACKSON,NJ,08527,JOHN W. VINSON,"3625 MANCHACA RD, SUITE 101",AUSTIN,TX,AMUSEMENT PARK WORKER,250,7.15,HR,7.15,HR
C-09068-44855,3/25/09,3/9/09,PARTIAL CERTIFIED,SD,5/10/09,10/15/09,"HANSEN INVESTMENTS, INC. DBA ARRIBA MEXICAN GRILL",221 SWANZEY STREET,,KEYSTONE,SD,57751,,,,,"FOOD ASSEMBLER, KITCHEN",6,,,,
C-09068-44856,3/31/09,3/9/09,CERTIFIED,NY,4/1/09,11/30/09,"STAR ONE STAFFING INTERNATIONAL, INC.",2414 CORAL WAY,,MIAMI,FL,33145,LILIANA J. CUEVA,"LAW OFFICES OF LILIANA J. CUEVA, P.A.",CORAL GABLES,FL,WAITER/WAITRESS,201,8.11,HR,8.11,HR
C-09069-44857,3/31/09,3/10/09,CERTIFIED,SD,4/1/09,10/31/09,DAKOTA MANAGEMENT GROUP LLC D/B/A AMERICAS BEST VA,620 HOWARD STREET,,RAPID CITY,SD,57701,SCOTT LANE KAUBISCH,21048 TORREY PINES CT.,STURGIS,SD,HOUSEKEEPER,6,7,HR,7,HR
C-09069-44858,4/2/09,3/10/09,CERTIFIED,ME,5/1/09,11/6/09,BAYSIDE INVESTMENTS DBA ROSALIE'S PIZZA,46 COTTAGE ST.,,BAR HARBOR,ME,04609,JOHN MCNAMARA,1221 SOUTH MOPAC EXPRESSWAY SUITE 100,AUSTIN,TX,"COOK, SHORT ORDER",7,,,,
C-09069-44859,3/31/09,3/10/09,CERTIFIED,NC,4/1/09,12/30/09,T.T INC. DBA EL PASO MEXICAN RESTAURANT,619 GREENVILLE HWY,,HENDERSONVILLE,NC,28792,JAMES ALCALA / ALCALA IMMIGRATION LAW FIRM PC,1380 WEST INDIANA AVE.,SALT LAKE CITY,UT,"FOOD ASSEMBLER, KITCHEN",25,6.74,HR,6.74,HR
C-09069-44860,4/28/09,3/9/09,DENIED,LA,4/1/09,2/1/10,"GRAND ISLE SHIPYARD, INC. DBA OIL AND GAS CONSTRUC",18838 HIGHWAY 3235,,GALLIANO,LA,70354,"KRISTIE L. BOWERMAN, ESQ.",938 LAFAYETTE ST. STE. 201,NEW ORLEANS,LA,"WELDER, COMBINATION",0,17.5,HR,17.5,HR
C-09069-44861,4/2/09,3/10/09,CERTIFIED,ME,5/1/09,10/31/09,BAYSIDE INVESTMENTS INC DBA ROSALIE'S PIZZA,46 COTTAGE STREET,,BAR HARBOR,ME,04609,"JOHN MCNAMARA, THE MCNAMARA FIRM L.P.",1221 SOUTH MOPAC EXPWY. STE. 100,AUSTIN,TX,CASHIER II,4,8.5,HR,8.5,HR
C-09069-44862,4/28/09,3/9/09,DENIED,LA,4/1/09,2/1/10,"GRAND ISLE SHIPYARD, INC. D/B/A OIL AND GAS CONSTR",18838 HIGHWAY 3235,,GALLIANO,LA,70354,"KRISTIE L. BOWERMAN, ESQ. / IMMIGRATION & NATIONAL",938 LAFAYETTE ST. STE. 201,NEW ORLEANS,LA,METAL FABRICATOR,0,17,HR,17,HR
C-09070-44863,3/13/09,3/11/09,CERTIFIED,UT,4/1/09,11/30/09,"LANDSCAPE SPECIALITIES, INC.",3175 SOUTH 2050 WEST,,WEST HAVEN,UT,84401,"ARNOLD GEORGE GARDNER, JR.","2257 SOUTH 1100 EAST, SUITE 201",SALT LAKE CITY,UT,"LABORER, LANDSCAPE",15,6.73,HR,9.03,HR
C-09070-44864,4/1/09,10/27/08,CERTIFIED,IN,12/26/08,12/20/09,"BIG DADDY TRANSPORT, INC",4050 ORCHARD VALLEY BLVD,,INDIANAPOLIS,IN,46218,,,,,"TRUCK DRIVER, LIGHT",1,11.33,HR,11.33,HR
C-09070-44865,3/25/09,3/11/09,PARTIAL CERTIFIED,CO,4/1/09,10/15/09,"JJ-N-J, INC., DBA GLENWOOD MCDONALD'S",142 TANAGER DR.,P.O. BOX 1329,GLENWOOD SPRINGS,CO,81602,ERIC A FISHER,"LAW OFFICE OF ERIC A. FISHER, LLC",FRISCO,CO,FAST FOODS WORKER,16,9,HR,9,HR
C-09070-44866,4/3/09,3/11/09,CERTIFIED,WY,4/1/09,4/30/09,LOOMIS ENTERPRISES D/B/A DAYS INN,301 MADISON AVE.,P.O BOX 1110,WEST YELLOWSTONE,WY,59758,MICHAELENE ROWE,P.O. BOX 817,HEYBURN,ID,"LABORER, GENERAL",6,7.61,HR,7.61,HR
C-09070-44867,4/3/09,3/11/09,CERTIFIED,MT,5/1/09,10/31/09,LOOMIS ENTERPRISES DBA DAYS INN,301 MADISON AVE.,P.O BOX 1110,WEST YELLOWSTONE,WY,59758,GLOBAL RESOURCES/ MICHAELENE ROWE,P.O. BOX 817,HEYBURN,ID,"CLEANER, HOUSEKEEPING",6,7.25,HR,7.25,HR
C-09071-44868,3/25/09,3/12/09,CERTIFIED,TX,4/1/09,1/31/10,TD HAMMETT,10112 SHADOW WAY,,DALLAS,TX,75243,,,,,ROOFER,30,,,,
C-09071-44869,4/7/09,3/12/09,CERTIFIED,AK,5/1/09,9/30/09,ALYESKA RESORT MANAGEMENT CO,PO BOX 249,,GIRDWOOD,AK,99587,MATHEW E HEFNER,RESOURCE STAFFING INTERNATIONAL. LTD.,KILLINGTON,VT,"CLEANER, HOUSEKEEPING",12,8.71,HR,10,HR
C-09071-44870,3/25/09,3/12/09,CERTIFIED,AK,5/1/09,12/31/09,"NOMURA TRADING CO., LTD DBA NOMURA TRADING CO., LT",14040 NE 8TH ST.,SUITE 305,BELLEVUE,WA,98007,SATORU ISOHATA,800 BELLEVUE WAY NE,BELLEVUE,WA,FISH ROE TECHNICIAN,12,10.74,HR,11.57,HR
C-09072-44871,3/27/09,3/13/09,DENIED,NJ,4/15/09,10/31/09,BALTUSROL GOLF CLUB,201 SHUNPIKE ROAD,,SPRINGFIELD,NJ,07081,AISLINGE KELLOGG,KRAMER LEVIN NAFTALIS & FRANKEL LLP,NEW YORK,NY,LOCKER ROOM ATTENDANT,0,8.34,HR,12,HR
C-09072-44872,3/19/09,3/13/09,PARTIAL CERTIFIED,NJ,4/15/09,10/31/09,BALTUSROL GOLF CLUB,201 SHUNPIKE ROAD,,SPRINGFIELD,NJ,07081,"MATTHEW S. DUNN, ESQ.","KRAMER LEVIN NAFTALIS & FRANKEL, LLP",NEW YORK,NY,"WAITER/WAITRESS, CLUB",5,8.35,HR,12,HR
C-09072-44873,3/27/09,3/13/09,PARTIAL CERTIFIED,NJ,3/16/09,12/31/09,"KYLE DAVIS LAWN CARE, LLC",336 A FORREST ROAD,,MAHWAH,NJ,07430,"INTERNATIONAL PERSONNEL RESOURCES, INC.",115 E. CHESTNUT ST.,WEST CHESTER,PA,"LABORER, LANDSCAPE",8,9.19,HR,9.19,HR
C-09072-44874,4/23/09,3/13/09,DENIED,ME,4/15/09,10/31/09,POINT SEBAGO ENTERPRISES,261 POINT SEBAGO RD.,,CASCO,ME,04015,"TAYLOR KAY, COUNCIL ON  INTERNATIONAL EDUCATION EX",300 FORE STREET,PORTLAND,ME,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",0,9.52,HR,9.52,HR
C-09072-44875,4/1/09,3/13/09,CERTIFIED,WA,6/1/09,11/30/09,"NOMURA TRADING CO., LTD DBA NOMURA TRADING CO., LT",14040 NE 8TH ST.,SUITE 305,BELLEVUE,WA,98007,SATORU ISOHATA,800 BELLEVUE WAY NE,BELLEVUE,WA,FISH ROE TECHNICIAN,13,10.71,HR,11.57,HR
C-09072-44876,3/30/09,3/13/09,PARTIAL CERTIFIED,MI,4/1/09,11/30/09,THE INN AT STONECLIFFE LLC,1 STONECLIFFE CIRCLE,,MACKINAC ISLAND,MI,49757,JAMES G. ALDRICH DICKINSON WRIGHT PLLC,38525 WOODWARD AVENUE,BLOOMFIELD HILLS,MI,HOUSEKEEPER,15,7.4,HR,7.4,HR
C-09072-44877,3/30/09,3/13/09,PARTIAL CERTIFIED,MI,4/1/09,11/30/09,THE INN AT STONECLIFFE LLC,1 STONECLIFFE CIRCLE,,MACKINAC ISLAND,MI,49757,JAMES G. ALDRICH,DICKINSON WRIGHT PLLC,BLOOMFIELD HILLS,MI,WAITER/WAITRESS,10,7.4,HR,7.4,HR
C-09072-44878,4/23/09,3/13/09,DENIED,NY,4/15/09,11/30/09,RA VIOLETTE JR. STABLE,360 BAVER PLACE,,MINEOLA,NY,11501,"RON KATIRAEI, ESQ","82-19 ROOSEVELT AVENUE, 2ND FLOOR",JACKSON HEIGHTS,NY,STABLE ATTENDANT,0,10.5,HR,10.5,HR
